"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"dephospho-tetrahydromethanopterin biosynthesis MYousef",0.585341527611115,-1.64585429494396,1.88261776684081,-0.874237098965578,0.381989146323224,0.520728334474072
"methanopterin biosynthesis",0.226970093822787,0.0185203831638201,3.14860410781426,0.00588209331171735,0.995306795624775,0.997054480955108
"methyl t6A",1112.45968669011,0.418941569932688,0.174011628208235,2.40754927843875,0.0160599946326991,0.0352393343767494
"mycofactocin system",15.7838442454123,0.778673943256476,0.917492735184661,0.848697666363271,0.396049545084117,0.535417690688362
"n-Phenylalkanoic acid degradation",9714.6091666652,-0.289436279769655,0.251302023167432,-1.15174671545249,0.249425169592222,0.367442527281961
"p-Aminobenzoyl-Glutamate Utilization",5828.87642404951,0.907365680074178,0.0883872229291943,10.2658014360408,1.0048311803637e-24,2.08456795780906e-23
"p-Hydroxybenzoate degradation",3514.08587791784,-1.65228809979338,0.529872859068439,-3.11827275452123,0.00181914366227844,0.00480472897837893
"pH adaptation potassium efflux system",0.511693067684127,-1.08818876684266,3.1342551349814,-0.347192146133029,0.728446970779246,0.813140716002492
"pVir Plasmid of Campylobacter",4051.61591207776,-0.667647393422987,0.0986728995483982,-6.76626912230862,1.32145640983023e-11,9.72762428139545e-11
"pyrimidine conversions",28253.696405208,0.116394038680201,0.073905522633741,1.5749031267531,0.115278806837103,0.19314701703544
"rRNA modification Archaea",1624.75338618171,0.219346812741104,0.187060203438887,1.17260009723428,0.240956210410906,0.357983119894328
"rRNA modification bacteria",26907.4931642774,0.305045042241089,0.0844888763171901,3.61047578732,0.000305635833871877,0.000927474697999499
"riboflavin to FAD",2670.81142459527,-0.360961197606373,0.139197973635395,-2.59314980081426,0.00951013374276228,0.0217456164338512
"t(6)A synthesis in Archaea and Eukaryotes",4.28927073650615,0.93315722826361,0.803810830407484,1.16091646561985,0.245675872066033,0.363103847185679
"t(6)A synthesis in bacteria",3083.97700961058,0.167213905958866,0.0766930142275621,2.18030165645481,0.0292351083707519,0.0584190169019754
"t6A synthesis in Archaea and Eukaryotes",4.28927073650615,0.93315722826361,0.803810830407484,1.16091646561985,0.245675872066033,0.363103847185679
"t6A synthesis in bacteria",3867.54579625685,-0.0801958226482159,0.0978424486693467,-0.819642432695377,0.412419976418431,0.554068464806887
"tRNA aminoacylation, Ala",3808.04654125185,0.163070007419533,0.0544535496218452,2.99466258034562,0.00274748589943992,0.00699750315013604
"tRNA aminoacylation, Arg",3052.57363916496,-0.180339618316892,0.106813392918565,-1.68836148154552,0.0913418597705211,0.160093797232204
"tRNA aminoacylation, Asp and Asn",5315.58942574192,-0.20063858084453,0.136838793933754,-1.46624049421002,0.142582780293386,0.231418139850289
"tRNA aminoacylation, Cys",1870.77657272193,-0.24558446319793,0.146902652028993,-1.67174969141783,0.0945736909591276,0.16420745454253
"tRNA aminoacylation, Glu and Gln",9002.40954140779,-0.131295383806045,0.0744057722565805,-1.76458599681335,0.0776333706272221,0.13971557710672
"tRNA aminoacylation, Gly",6662.97961956031,0.159718046165405,0.0421142109765073,3.79249765012814,0.000149139662242087,0.000480701566718141
"tRNA aminoacylation, His",2073.38451863825,-0.447381758956459,0.289944905210045,-1.54298886070221,0.122833478674647,0.20282633743527
"tRNA aminoacylation, Ile",6430.23172286633,0.0618722881972712,0.0758084189726486,0.816166450056089,0.414404942558374,0.554321265485469
"tRNA aminoacylation, Leu",5131.48353631588,-0.0853290091964941,0.0691652481088069,-1.23369772435804,0.217315562218719,0.330609408655411
"tRNA aminoacylation, Lys",3786.61059787162,-0.34277425249561,0.0783519989153732,-4.37479907648349,1.21544377641424e-05,4.84902569541487e-05
"tRNA aminoacylation, Met",3627.84628005161,-0.0366073196708247,0.0987467282659986,-0.370719317122223,0.71084660099113,0.79751816296055
"tRNA aminoacylation, Phe",4919.83853115588,-0.171623184990826,0.0866795679891323,-1.97997277757941,0.0477065876476933,0.0905710757171681
"tRNA aminoacylation, Ser",1745.47610845836,-0.0964736067952799,0.0921257018878279,-1.04719535176781,0.295009488679718,0.414539195299949
"tRNA aminoacylation, Thr",2746.45366962579,-0.055604846960263,0.102058626789888,-0.544832403778457,0.58586879017682,0.718019645103923
"tRNA aminoacylation, Trp",3577.91500859797,-0.266153941598949,0.126149775495401,-2.10982493273364,0.0348734380509207,0.0684863903891576
"tRNA aminoacylation, Tyr",2637.71160397095,-0.304744197825219,0.108553976845229,-2.80730569880188,0.00499578076396716,0.0120003912667085
"tRNA aminoacylation, Val",6521.05739422333,0.038389237234886,0.0509358836188447,0.753677653305364,0.451042803477342,0.592081934314103
"tRNA modification Archaea",32050.7281101858,0.156331366512938,0.0312452677398508,5.00336139906237,5.63391770843359e-07,2.68966531603461e-06
"tRNA modification yeast mitochondrial",1423.78054242661,0.178463566542033,0.0557488369234841,3.20120699176158,0.00136853182756272,0.00370022468068498
"tRNA mods Archaea",26329.3572799629,0.237397676435495,0.0740427439911162,3.20622472424818,0.00134488913390388,0.00367109689422088
"tRNA nucleotidyltransferase",3219.4100286947,-0.251594460537401,0.228689429869785,-1.10015780213654,0.271263372782069,0.390796935812803
"tRNA processing",18145.6602226832,0.0697190871261165,0.0217840455496812,3.20046554103614,0.00137205774674714,0.00370098791734866
"tRNA splicing",58.7764044967894,-6.39157837494437,0.669514390026901,-9.54658849780295,1.34037465683928e-21,2.2164746137009e-20
"tRNA-dependent amino acid transfers",22.9216029708268,-2.97654008381045,0.611487879712144,-4.86770086957676,1.12904051162027e-06,5.19449686999485e-06
"tRNA-methylthiotransferase containing cluster",9254.81929075511,0.21482538345124,0.108034419009314,1.98849019989378,0.0467575018016036,0.0892145644742972
"trimethylamine N-oxide (TMAO) reductase",5364.67559986904,-0.905975584931508,0.435532708593479,-2.08015509984839,0.0375113090724557,0.0731630831652512
"Cyanobacterial bypass in the TCA",12.2768933768458,-0.185756168947994,1.35723488846942,-0.136863685516864,0.891138543424704,0.927878857288577
"DNA Helicase of Unknown Function",0.386972050632399,2.11524870699374,3.15056863098533,0.671386328864769,0.50197445178663,0.640663142604636
"DNA recombination, archaeal",0.103464725598266,1.46937823411112,3.16045824254941,0.464925691574976,0.641984671458491,0.759537943528114
"Dipicolinate Synthesis",33.4384012496816,0.907501718669493,3.13019068371138,0.289918989086471,0.771878214039801,0.843585520719348
"F0F1-type ATP synthase in plants (plastidial)",0.235114994798544,1.75260507703627,3.15576861184688,0.555365520290974,0.578644671551949,0.714538495931574
"Mycobacterial MmpL11 membrane protein cluster",0.749234890820575,0.863806265586338,1.92396025292167,0.448973030640622,0.653451111865347,0.763921842867173
"Mycobacterial MmpL6 membrane protein cluster",0.57656815489157,1.42597966109006,3.14017951942899,0.454107687878099,0.64975132018414,0.760834527889555
"Mycobacterial cell wall virulence lipid phthiocerol dimycocerosate (PDIM)",0.616179843941139,0.988494388507657,2.33679285845022,0.423013270060759,0.672285579220134,0.776151346999369
"Mycobacterium virulence operon with PE family and Esat6-like proteins",0.251249000572465,1.5075662826823,3.15712247941998,0.477512764395277,0.63299703368845,0.756297011879725
"Phage carbon metabolism",0.411645428339548,1.08756933197611,3.13969657265395,0.346393132842387,0.729047285250263,0.813140716002492
"Pyridoxin(Vitamin B6) Degradation Pathway",0.189681065205816,1.47972600795324,3.15886163703055,0.468436474268697,0.639472489626473,0.759248814426436
"RNA polymerase II initiation factors",0.355399004053505,1.40971616164139,3.14760208388024,0.447869878108465,0.654247108537094,0.764069550502378
"Spore pigment biosynthetic cluster in Actinomycetes",0.411009581225227,1.25448445559679,3.14486054296323,0.398899868041449,0.689966986428975,0.787947990953505
"Teicoplanin-resistance in Staphylococcus",0.128700099475253,1.21047301394698,3.15901609357294,0.383180388479091,0.701586018095633,0.793369322742435
"Thermosome, archaeal",0.534520844979476,1.63337141540763,3.14519940916041,0.519322053365019,0.603536177009229,0.732123081929029
"Translation elongation factors eukaryotic and archaeal",0.393817656230013,1.51000151833824,3.14755637400543,0.479737719968678,0.631413902935763,0.755974043284057
"coenzyme M biosynthesis",0.506502072720845,1.19574624447125,3.14491411523552,0.380215866207113,0.703785182564496,0.79387186615287
"mycolic acid synthesis",0.646276045583114,2.4716108169701,3.14369589184631,0.786211803559187,0.431743412086054,0.57481824176218
"Acetophenone carboxylase 1",0.184990021220178,1.24104875138822,3.15732658122103,0.393069490742472,0.694268157101113,0.790578809633104
"BOX, RUP and SPRITE repeats in Streptococcus pneumoniae",1.37608052522389,2.09050243755981,3.11792950284609,0.670477775604473,0.502553269286841,0.640685229336632
"Bilin Biosynthesis",0.0938837397902262,1.21441347154124,3.15938992457301,0.384382270164189,0.700695139448033,0.793369322742435
"Citrate Utilization System (CitAB, CitH, and tctABC)",7.76863208556704,1.48215338372611,1.25274577645788,1.18312383212888,0.236760073985546,0.352207619840297
"H2:CoM-S-S-HTP oxidoreductase",0.337151240229591,-0.488553739592944,3.14001486208005,-0.155589626499191,0.876356502212095,0.916519494980752
"Mycobacterial MmpL10 membrane protein cluster",0.0911631731839832,0.374978594524292,3.15779635927441,0.118746920909888,0.90547586199694,0.93922541685319
"Proteasome eukaryotic",0.44739234270796,1.19251166102366,3.14010670841197,0.379767877896971,0.704117728787647,0.79387186615287
"Siderophore Staphylobactin",4.5553852523715,1.22517578600897,2.37199251775783,0.516517559324804,0.60549297819031,0.733404976767669
"Small acid-soluble spore proteins",44.6398841662292,0.209733342078465,3.12578716039878,0.0670977681192178,0.946503870675912,0.960164268537072
"Sporulation Cluster III A",42.2477106711396,2.55971441128693,3.12752343483028,0.818447715780534,0.413101585129611,0.554068464806887
"UDP-L-arabinose biosynthesis in plants",0.0367569591081785,0.899686880332385,3.16063245241805,0.284654066512567,0.775909184890571,NA
"V-Type ATP synthase in plants (vacuolar)",0.0367569591081785,0.899686880332385,3.16063245241805,0.284654066512567,0.775909184890571,NA
"DNA repair and recombination eukaryotic",0.124587942312487,1.7254633164981,3.15868920302613,0.546259288455808,0.584887716802578,0.718019645103923
"Mycobacterial MmpL12 membrane protein cluster",0.26509666248866,1.22262500509572,3.15406466227789,0.387634730422024,0.698286363523154,0.793369322742435
"Mycobacterial MmpL8 membrane protein cluster",0.1575123233081,1.45806580575071,3.15879348882852,0.461589467911513,0.644375748760047,0.759537943528114
"P38 MAP kinase pathways",0.32202967110044,0.70664642580662,3.14397005300229,0.224762454442535,0.822164075764735,0.883323173679437
"Photosystem II-type photosynthetic reaction center",0.158567443060391,1.49665502435873,3.15661572986956,0.474132790442812,0.635405216937022,0.758365431511654
"RNA polymerase archaeal",0.59248723251813,2.65708193562236,2.98000556782777,0.891636567497827,0.372587763355017,0.509739374086421
"Streptococcus agalactiae hemolysin operon",0.0674611616304396,1.45804952160059,3.15984475428483,0.461430745805926,0.644489597163216,NA
"Anthrose Biosynthesis",0.16725460056396,0.0101181509667977,3.15279818128761,0.00320926059487431,0.997439384915204,0.997439384915204
"Bacterial Caspases",0.306381697454389,-0.311525089442895,3.14553194052709,-0.0990373314698225,0.92110862956674,0.943009602400417
"CBSS-306254.1.peg.1508",1.86828637563917,-2.71386586058598,2.53279413435865,-1.07149089764975,0.283948761294353,0.403622704058333
"Clavulanic acid biosynthesis",0.195936195853841,-0.334594992778352,3.14774955222929,-0.106296573862233,0.915347049853062,0.943009602400417
"Coagulation cascade",0.474653948861396,-1.34448775532456,3.0195923125927,-0.445254728500138,0.656135680146904,0.765491626838054
"Lysine biosynthesis AAA pathway 2",0.350512056274804,1.2309919063805,3.14566483112419,0.39132964650292,0.695553587857993,0.791252885090698
"Mycobacterial MmpL4 membrane protein cluster",0.134889277348164,0.632657850732569,3.15949629899028,0.200240098693819,0.841292807951942,0.894608661577973
"N-ATPase",1.58829655446003,-2.22628723835645,1.63149007161222,-1.36457296130307,0.172387307871285,0.272052445755376
"Purine de novo biosynthesis in plants",0.0252353738769867,0.902261148231942,3.16050741479994,0.285479839093829,0.775276548112128,NA
"Release of Dimethyl Sulfide (DMS) from Dimethylsulfoniopropionate (DMSP)",0.564333496278421,-0.961119930265322,3.12941017578189,-0.30712494568571,0.758748270782147,0.837731802925574
"Staphylococcus Two-component and Pore-forming Cytolysins",0.16271060665094,1.1975132268236,3.14971183841174,0.380197709587127,0.703798659305059,0.79387186615287
"TCA cycle in plants",0.0781112467675585,0.383261778909715,3.15717144657313,0.121394034310591,0.90337894186716,0.937902977862083
"m(6)t(6)A methlytransferase TsaA",0.285511490787915,-0.338245649108023,3.14523076342795,-0.107542394994055,0.914358693977848,0.943009602400417
"Alternative NAD(P)H dehydrogenases in plants",0.0454339295927273,1.45735357934283,3.15980476567907,0.461216336899105,0.644643401908821,NA
"Exosporium",10.1347339918624,2.04332462605996,3.13927386405484,0.650890847548007,0.515116949990313,0.652329012140896
"Mycobacterial HadABC proteins ((3R)-hydroxyacyl-ACP dehydrates of FASII)",0.251377253897707,1.16630670642106,3.15743407891866,0.369384340977434,0.711841268089604,0.797636560780792
"Photosystem I",3.68014829701091,1.57289143724105,3.14671469867863,0.499851936974631,0.617179337025609,0.74246696996739
"Sphingolipid biosynthesis",0.102560710274775,1.72485830809857,3.15865112071912,0.546074334320873,0.585014841367064,0.718019645103923
"Spliceosome",0.0737159801273945,1.18096918887743,3.15998146906033,0.373726618475584,0.708607719358318,NA
"SpoVS protein family",13.3689047678419,1.26654600384945,3.13912942124245,0.403470463905933,0.686602158821139,0.787349812276301
"At1g33290 At1g73170 At3g10420",0.120958647019737,1.45898206947389,3.1598985532305,0.461718009264036,0.64428355456006,0.759537943528114
"Mycobacterial MmpL9 membrane protein cluster",0.0871898796204228,0.916229252534402,3.15973792930646,0.289970014296567,0.771839177638932,0.843585520719348
"Mycobacterium virulence operon with Esat6-like proteins",0.0550877394667727,1.18621033026564,3.16073121079443,0.375296173940552,0.707440211312422,NA
"Tocopherols and tocotrienols (vitamin E) in plants and cyanobacteria",0.0550877394667727,1.18621033026564,3.16073121079443,0.375296173940552,0.707440211312422,NA
"Toxin-antitoxin system in Mycobacterium",0.565237346064691,-0.907812187535012,2.96905274507297,-0.305758188042126,0.759788765833884,0.837731802925574
"p-cymene degradation",0.114511702478541,0.634462753312828,3.15940252229577,0.200817321894077,0.84084141792398,0.894608661577973
"&#945;-related Fimbriae in Yersinia",0.468385793972383,-0.77479728970283,3.13770467497695,-0.246931234759537,0.804961442837254,0.868110591944525
"2-isocapryloyl-3R-hydroxymethyl-gamma-butyrolactone and other bacterial morphogens",0.0650956700870584,0.898148186833654,3.1607076749709,0.284160472651721,0.776287405604891,NA
"Betaine biosynthesis from glycine",0.133009159860068,0.885585888456169,3.15758994642084,0.280462600743959,0.779122614773425,0.849072496137992
"Energy-conserving hydrogenase (ferredoxin)",0.0991810148545115,0.518445198345848,3.15668032303317,0.164237472690199,0.869544202673698,0.914423903456857
"RNA polymerase archaeal initiation factors",0.100847642100176,1.18511379678776,3.15388558654857,0.375763091039925,0.707093029321623,0.794870095030515
"Riboflavin, FMN and FAD biosynthesis in plants",0.174856646035314,0.256608303624199,3.1489545636757,0.0814899988028617,0.935052278226221,0.952584508442963
"Tryptophan metabolism in plants",0.0349767345472113,0.898160017452148,3.16070769349061,0.284164214015071,0.776284538552084,NA
"UDP-D-glucuronate, UDP-D-xylose and UDP-D-apiose biosynthesis in plants",0.0349767345472113,0.898160017452148,3.16070769349061,0.284164214015071,0.776284538552084,NA
"Xanthan Exopolysaccharide Biosynthesis and Export",0.199435735940092,-0.42984289037547,3.14489734826567,-0.136679466060321,0.89128416090121,0.927878857288577
"Bacilysin biosynthesis",0.0658709075529647,1.45899375245737,3.1598985401593,0.461721708439355,0.644280901467559,NA
"Calvin-Benson-Bassham cycle in plants",0.0658709075529647,1.45899375245737,3.1598985401593,0.461721708439355,0.644280901467559,NA
"Galactose degradation in plants",0.0658709075529647,1.45899375245737,3.1598985401593,0.461721708439355,0.644280901467559,NA
"UDP-glucose and UDP-galactose biosynthesis in plants",0.152379261782419,0.636958767297783,3.15686319988182,0.201769518337579,0.840096912265599,0.894608661577973
"Betaine lipids in bactera",0.0848314191528745,0.398604563796891,3.15636143267085,0.126286096285114,0.899505461700264,0.934731996174865
"Biolumenescence",0.0282820505346672,0.910168519795324,3.16008137110953,0.288020595961982,0.773330973092868,NA
"GDP-sugars biosynthesis and interconversions in plants",0.497055260189264,0.503829825077718,3.14555843519209,0.160171821779223,0.872745725752946,0.915389592201517
"Luciferases",0.0282820505346672,0.910168519795324,3.16008137110953,0.288020595961982,0.773330973092868,NA
"Mycobacterium virulence operon involved with a mostly uncharacterized dormancy regulon",0.0282820505346672,0.910168519795324,3.16008137110953,0.288020595961982,0.773330973092868,NA
"Pertussis toxin",0.0282820505346672,0.910168519795324,3.16008137110953,0.288020595961982,0.773330973092868,NA
"RNA polymerase chloroplast",0.0282820505346672,0.910168519795324,3.16008137110953,0.288020595961982,0.773330973092868,NA
"Starch biosynthesis in plants",0.181865191182567,0.63666131495839,3.15252542938565,0.201952792838362,0.839953629549209,0.894608661577973
"Wyeosine-MimG Biosynthesis",0.173302105900845,1.2165401277831,3.15896863215522,0.385106745093923,0.700158330841658,0.793369322742435
"millsd methanogensis",0.0544062140758047,0.635538065590782,3.15933080145517,0.201162241477865,0.84057171488561,NA
"Archaeal membrane bound hydrogenases",0.36389166033025,1.69006175634464,3.14467973245119,0.53743525577636,0.590966995829423,0.721169349990772
"Energy conserving hydrogenase b, Methanococcales-Methanobacteriales-Methanopyrales",0.133049827106415,1.73352215593069,3.1591599830115,0.548728828312833,0.583191559235764,0.717822620375412
"Energy conserving hydrogenase, Methanococcales-Methanobacteriales-Methanopyrales",0.230841833223835,1.37108800891578,3.1515304149683,0.435054664998234,0.663522749001661,0.771082963205015
"Glutamine, glutamate, aspartate, asparagine metabolism in plants",0.0712807159634224,1.4705394858274,3.16051834207886,0.465284275129421,0.641727894197574,NA
"MT1-MMP Pericellular Network",0.0712807159634224,1.4705394858274,3.16051834207886,0.465284275129421,0.641727894197574,NA
"Mycolic acid synthesis 2",0.316830624123644,0.224356299240553,3.14329555233502,0.0713761386751838,0.943098399742919,0.958214847824284
"Cannabinoid biosynthesis",0.0959487991525937,1.44011430933998,3.15921260612492,0.455845961917206,0.648500750391821,0.760834527889555
"Cytochrome b6-f complex in plants (plastidial) and cyanobacteria",0.0959487991525937,1.44011430933998,3.15921260612492,0.455845961917206,0.648500750391821,0.760834527889555
"polyprenyl synthesis",0.191897598305187,1.45126449031,3.15306583211295,0.460270913321675,0.645321776297435,0.759868056507093
"AMP to 3-phosphoglycerate",0.0588538495030844,0.663933021755843,3.15763193360784,0.210262955187829,0.833462446451469,NA
"Dimethylsulfoniopropionate (DMSP) mineralization",0.112048116503302,0.158308086568666,3.15326720314686,0.0502044629807075,0.959959455096596,0.968875280298895
"Mycobacterial MmpL1 membrane protein cluster",0.11037406358815,0.783995052334977,3.15396845766824,0.248574157559772,0.803690200432874,0.867721901450622
"N-ATPase-2",0.0849780130442219,0.399058235155514,3.15619873153099,0.126436346092168,0.899386532976159,0.934731996174865
"Nonribosomal peptide synthetases (NRPS) in Frankia sp. Ccl3",0.0836223542387157,0.795121586932065,3.15728864476166,0.251836837360838,0.801167182648166,0.866475597537021
"Phosphonoalanine utilization",0.055498747885095,0.652818962731656,3.1582838961554,0.206700532376566,0.836243741603265,NA
"Prophage-encoded Rst operon",0.146466862114253,0.305525166423684,3.15226027389914,0.0969225697996599,0.922787885079593,0.943459656698759
"Respiratory complex I in plants (mitochondrial)",0.0267517093494343,0.922538030191817,3.15935293751223,0.292002206919703,0.770284936595314,NA
"Ribosome biogenesis archaeal",0.0267517093494343,0.922538030191817,3.15935293751223,0.292002206919703,0.770284936595314,NA
"ergothioneine biosynthesis",0.260012323135078,0.972885622879574,3.14649146552861,0.309196968603927,0.757171699707274,0.837731802925574
"Biotin biosynthesis in plants",0.0244472284645572,0.907199235693,3.16024185690978,0.287066394525924,0.774061482990189,NA
"Ribosome SSU chloroplast",0.0815740091466049,1.18638809160166,3.15388286490757,0.376167455298449,0.706792408482522,0.794870095030515
"Methionine and cysteine metabolism in plants",0.0858738192177084,1.19077521421076,3.16023170677703,0.376799970602527,0.706322262589854,0.794870095030515
"Mycobacterium virulence operon involved with a dormancy regulon",0.0571267806820477,1.46739203138603,3.16035532003686,0.464312358196774,0.642423971150995,NA
"Particulate methane monooxygenase (pMMO)",0.180665002968034,1.82268423959605,3.15512477840334,0.577690065404774,0.563473387602649,0.698829494841981
"Ribosome LSU chloroplast",0.0571267806820477,1.46739203138603,3.16035532003686,0.464312358196774,0.642423971150995,NA
"Phage photosynthesis",0.0574940770713213,0.863423362716275,3.15449525968874,0.273712049515481,0.784305917092829,NA
"Pyrrolysine",0.0287470385356607,0.903782427530487,3.16042159019837,0.285968944881736,0.774901907115396,NA
"Respiratory complex III (cytochrome b-c1) in plants",0.0287470385356607,0.903782427530487,3.16042159019837,0.285968944881736,0.774901907115396,NA
"Translation initiation factors eukaryotic and archaeal",0.0608491786893107,0.647442628297683,3.1586506318825,0.204974434893998,0.83759209893951,NA
"tRNA aminoacylation, Pyr",0.0287470385356607,0.903782427530487,3.16042159019837,0.285968944881736,0.774901907115396,NA
"Branched-chain amino acid metabolism in plants",0.0617691111429929,1.46402308115186,3.1601762700123,0.463272601292635,0.643168982236884,NA
"Carboxysome",0.0617691111429929,1.46402308115186,3.1601762700123,0.463272601292635,0.643168982236884,NA
"Acetyl-CoA biosynthesis in plants",0.0261241635411375,0.9014315518324,3.16054744454833,0.285213738331089,0.775480395638385,NA
"Soluble electron carriers in plants",0.0261241635411375,0.9014315518324,3.16054744454833,0.285213738331089,0.775480395638385,NA
"Very long  fatty acid biosynthesis in plants",0.0261241635411375,0.9014315518324,3.16054744454833,0.285213738331089,0.775480395638385,NA
"Proteasome subunit alpha archaeal cluster",0.0301189355398471,1.18621033027472,3.16073121079443,0.375296173943425,0.707440211310286,NA
"Chlorosome",0.0321021401536501,0.916241154414666,3.15973794682644,0.289973779418928,0.771836297187132,NA
"Suberin biosynthesis in plants",0.0321021401536501,0.916241154414666,3.15973794682644,0.289973779418928,0.771836297187132,NA
"Mycobacterium virulence operon involved in lipid degradation",0.095356836953112,1.46585145096504,3.1603023870441,0.463832656322512,0.642767644558454,0.759537943528114
"Polyunsaturated fatty acids biosynthesis in plants",0.095356836953112,1.46585145096504,3.1603023870441,0.463832656322512,0.642767644558454,0.759537943528114
