#FeatureID	FAME000001_good_out	FAME000002_good_out	FAME000003_good_out	FAME000004_good_out	FAME000005_good_out	FAME000006_good_out	FAME000007_good_out	FAME000008_good_out	FAME000009_good_out	FAME000010_good_out	FAME000011_good_out	FAME000012_good_out	FAME000013_good_out	FAME000014_good_out	FAME000015_good_out	FAME000016_good_out	FAME000017_good_out	FAME000018_good_out	FAME000019_good_out	FAME000020_good_out	FAME000022_good_out	FAME000023_good_out	Name
1263832	196	2	36	0	126	23	33	63	0	88	11	2	85	69	4	128	3	114	10	88	130	1	Bibersteinia trehalosi USDA-ARS-USMARC-190
1265	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	Ruminococcus flavefaciens
1265309	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	Ruegeria mobilis F1926
1265310	0	2	2	5	0	0	0	1	1	1	1	0	4	0	8	0	1	0	0	0	0	0	Mycobacterium asiaticum DSM 44297
1265313	0	0	0	0	2	0	0	0	0	1	6	0	9	5	0	4	0	0	2	4	0	0	Pseudohaliea rubra DSM 19751
1265350	0	0	0	0	0	0	2	0	0	0	0	2	0	0	1	0	0	0	0	0	0	0	Buchnera aphidicola (Aphis glycines)
1265502	18	0	3	2	15	2	12	8	2	27	0	0	53	21	0	12	3	18	10	19	27	0	Caldimonas manganoxidans ATCC BAA-369
1265503	0	0	0	0	2	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Colwellia piezophila ATCC BAA-637
1265504	176	0	35	2	272	3	166	212	0	480	0	0	924	583	7	263	1	425	4	271	439	568	Curvibacter lanceolatus ATCC 14669
1265507	0	0	0	0	4	0	0	0	0	2	0	0	4	0	2	0	2	0	0	9	2	0	Succinimonas amylolytica DSM 2873
1265817	3	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	1	0	0	Listeria floridensis FSL S10-1187
1265818	0	0	0	0	0	2	2	0	0	1	0	0	0	0	0	1	0	0	0	1	0	0	Listeria aquatica FSL S10-1188
1265845	1	0	0	0	2	4	0	2	0	3	0	0	1	4	0	0	0	0	0	2	0	0	Listeria weihenstephanensis FSL R9-0317
1265846	225	0	12	0	268	0	6	107	0	78	0	0	68	93	0	32	0	55	0	100	112	0	Listeria rocourtiae FSL F6-920
1265861	6	0	0	0	4	6	2	0	0	5	0	0	3	1	4	0	0	0	0	0	0	0	Brochothrix campestris FSL F6-1037
1266765	1	0	5	0	9	0	3	5	0	7	0	0	23	9	0	9	0	11	0	5	3	0	Geobacter sp. OR-1
1266845	144	4	14	0	141	2	19	44	0	62	0	0	58	49	0	26	0	29	0	33	48	0	Carnobacterium inhibens subsp. gilichinskyi
1266925	1	0	0	0	7	0	0	2	0	4	0	0	4	2	0	2	0	5	0	1	2	0	Nitrosospira briensis C-128
1266998	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	Paracoccus zeaxanthinifaciens ATCC 21588
1267003	2	0	2	0	5	0	0	1	0	3	0	0	4	1	0	0	0	0	0	2	3	0	Lactobacillus parabrevis ATCC 53295
1267005	0	0	0	0	0	0	1	0	0	0	0	0	2	2	0	2	0	1	0	0	0	0	Hyphomicrobium zavarzinii ATCC 27496
1267021	18	12	10	19	42	9	9	23	15	20	2	7	24	26	21	19	23	16	28	40	17	14	Frischella perrara
1267211	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	2	0	Sediminibacterium sp. C3
1267533	0	3	9	16	4	5	6	2	8	0	2	2	3	4	3	5	6	8	1	6	2	0	Acidobacteriaceae bacterium KBS 83
1267534	1	2	0	4	2	0	1	0	0	0	0	0	0	2	0	0	1	3	1	1	0	0	Acidobacteriaceae bacterium KBS 89
1267535	2	1	5	0	1	4	4	0	3	1	2	2	4	4	6	4	3	2	1	2	1	3	Acidobacteriaceae bacterium KBS 96
1267562	59	0	77	0	94	7	79	128	0	180	5	0	261	219	0	260	1	314	0	429	237	1	Cupriavidus gilardii CR3
1267600	2548	18694	3734	546	4219	1999	1361	2979	662	3463	3420	711	3636	4989	7381	3431	1066	4430	4779	3333	3174	567	Pantoea sp. IMH
1267766	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	Altererythrobacter atlanticus
1267981	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	Arthrobacter sp. H20
1268236	42966	98	1645	91	25071	99	14705	41219	61	44307	66	54	52938	47865	178	72767	192	84612	134	83280	68515	142	Aeromonas molluscorum 848
1268239	0	2	0	0	0	0	2	3	0	6	0	0	1	0	0	0	0	1	2	3	0	0	Pseudoalteromonas luteoviolacea B = ATCC 29581
1268635	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	2	0	0	0	0	2	0	Legionella oakridgensis ATCC 33761 = DSM 21215
1269942	12	0	0	0	7	2	11	19	1	13	0	0	36	15	0	23	0	28	0	27	33	0	Salinivibrio costicola subsp. costicola ATCC 33508 = LMG 11651
1273125	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	Rhodococcus rhodnii LMG 5362
1274	11	0	21	24	8	41	16	4	82	2	8	6	8	14	14	6	16	12	25	4	2	24	Dermacoccus nishinomiyaensis
1274374	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	Paenibacillus antibioticophila
1274402	0	0	0	0	0	0	4	0	0	2	0	0	14	2	0	0	0	2	0	0	2	0	Candidatus Hepatobacter penaei
1274631	4	9	12	0	13	1	6	4	13	9	0	2	6	12	15	8	0	9	1	3	0	2	Bradyrhizobium icense
1274722	960	1366	1737	303	1993	2117	450	1191	100	1510	920	4480	1654	1892	1035	1661	117	1729	492	1663	1205	2722	Erwinia toletana DAPP-PG 735
1275966	2	0	4	0	6	2	4	6	0	4	7	0	5	12	0	2	0	2	0	12	8	0	Haemophilus parasuis SW114
1275968	4	2	1	0	12	4	2	7	2	8	8	10	6	18	0	11	0	9	2	18	3	0	Haemophilus parasuis 12939
1275970	0	0	16	0	14	5	6	4	0	2	4	0	20	10	0	12	0	8	2	3	0	0	Haemophilus parasuis H465
1275972	2	0	0	0	2	4	0	0	0	2	0	4	0	8	0	2	0	0	0	0	4	0	Haemophilus parasuis 174
1275973	2	0	4	0	12	2	2	8	0	5	0	0	4	10	0	2	0	2	2	2	2	0	Haemophilus parasuis SW140
1276888	2	4	2	0	2	0	2	2	0	6	0	0	7	0	2	3	0	3	0	0	2	0	Vibrio bivalvicida
1276920	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	1	0	Paeniglutamicibacter gangotriensis Lz1y
1278073	0	0	0	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	Myxococcus stipitatus DSM 14675
1278078	0	0	0	0	3	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	Rhodococcus triatomae BKS 15-14
1278298	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	2	Actinomyces slackii ATCC 49928
1278307	0	0	0	0	0	0	0	0	0	0	0	0	1	3	0	1	0	0	0	0	0	2	Psychromonas ossibalaenae ATCC BAA-1528
1278308	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	Zimmermannella faecalis ATCC 13722
1278309	0	0	1	0	0	0	0	2	0	0	0	0	2	0	1	1	0	6	0	2	0	0	Amphritea japonica ATCC BAA-1530
1278311	2	0	0	0	2	0	2	0	0	0	0	0	2	4	0	0	0	2	0	2	4	0	Acholeplasma axanthum ATCC 25176
1278971	2	0	6	0	12	24	4	9	3	18	3	7	10	7	2	10	0	12	2	6	2	0	Avibacterium paragallinarum 221
1279015	66	3	21	0	55	1	20	95	0	67	1	0	121	89	3	156	0	151	1	164	62	4	Oceanimonas smirnovii ATCC BAA-899
1279016	6	0	0	0	5	0	3	30	0	38	2	0	45	44	0	17	0	14	0	0	0	0	Pseudoalteromonas piscicida ATCC 15057
1279017	1	1	0	0	0	1	0	0	0	3	0	0	3	0	7	0	0	0	0	1	0	0	Microbulbifer variabilis ATCC 700307
1279019	0	0	0	0	0	0	0	0	0	0	0	0	3	3	0	2	0	2	0	0	3	0	Thioalkalivibrio thiocyanoxidans ARh2
1279038	51	2	9	0	69	0	54	81	0	123	0	0	374	98	1	191	2	175	0	228	118	0	Novispirillum itersonii subsp. itersonii ATCC 12639
1280	66	2	1	2	2652	18	6	31	1	40	1	3	58	32	6	18	2667	18	1	34	29	6	Staphylococcus aureus
1280390	0	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Gorillibacterium massiliense
1280664	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	Butyrivibrio sp. VCD2006
1280670	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	2	0	Butyrivibrio sp. AD3002
1280674	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	2	0	0	0	2	2	0	Prevotella sp. AGR2160
1280685	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	1	0	0	0	0	Butyrivibrio sp. NC3005
1280686	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	Butyrivibrio sp. MC2013
1280689	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Clostridium paraputrificum AGR2156
1280948	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	4	0	0	0	1	0	Hyphomonas atlantica
1280954	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Hyphomonas polymorpha PS728
1282	0	0	0	2	4	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	2	0	Staphylococcus epidermidis
1282362	60	127	170	80	219	71	71	95	85	105	88	40	111	135	62	160	63	140	141	109	112	39	Asticcacaulis sp. AC466
1282363	40	6	86	61	183	44	80	57	92	67	139	643	44	87	2	69	32	105	47	67	60	3	Asticcacaulis sp. YBE204
1282664	511	34	107	101	1197	142	79	223	901	469	77	67	293	387	39	133	663	325	2	204	239	54	Streptococcus oralis subsp. tigurinus AZ_3a
1282876	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	alpha proteobacterium Mf 1.05b.01
1283279	0	0	0	0	0	3	1	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	Saccharopolyspora rectivirgula DSM 43747
1283283	2	2	2	3	0	0	1	0	4	0	0	0	1	1	1	0	2	1	1	2	0	0	Frankia sp. Iso899
1283287	0	0	2	2	0	0	0	3	2	0	0	2	0	0	5	1	2	0	0	0	0	2	Nocardioides sp. Iso805N
1283299	4	10	7	20	8	20	12	7	17	10	16	5	3	8	22	4	7	9	12	6	4	8	Conexibacter woesei Iso977N
1283300	0	0	0	0	0	0	0	1	0	1	0	0	0	1	7	0	0	0	0	0	0	0	Methylohalobius crimeensis 10Ki
1284	0	0	0	0	2	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Staphylococcus hyicus
1284775	2	0	0	0	0	6	0	0	0	4	4	8	2	2	0	0	6	12	0	0	6	7	Prevotella sp. S7-1-8
1286	5	0	0	0	2	0	0	2	0	0	0	0	0	1	1	1	0	1	0	0	0	0	Staphylococcus simulans
1286106	4	0	1	0	8	0	0	6	0	14	0	0	11	14	0	20	0	11	4	9	11	0	Methylophaga lonarensis MPL
1286171	15	0	0	0	12	0	2	17	0	8	0	0	28	10	0	24	0	22	0	8	6	0	Peptoclostridium acidaminophilum DSM 3953
1286364	0	0	0	0	0	0	0	0	0	0	0	0	5	2	0	0	0	1	0	4	0	0	Teredinibacter sp. 1162T.S.0a.05
1286376	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	delta proteobacterium PSCGC 5451
1286631	33	0	13	0	16	0	32	16	2	21	1	0	74	19	1	14	2	69	0	16	30	2	Sphaerotilus natans subsp. natans DSM 6575
1286822	0	0	0	2	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	Streptomyces sp. WMMB 714
1287474	0	8	0	1	129	21	2	0	1	1	50	48	1	4	1	0	90	16	2	2	3	46	Atopobium parvulum DNF00906
1287488	0	0	0	2	4	4	2	2	1	2	9	4	6	2	0	6	2	2	0	2	2	4	Prevotella sp. S7 MS 2
1287720	1	0	0	0	0	0	0	3	0	1	0	0	1	3	0	3	0	0	0	5	2	0	Nioella nitratireducens
128780	187	0	12	3	151	2	164	319	2	462	0	0	768	453	0	276	0	431	2	262	242	0	Stenotrophomonas acidaminiphila
128785	4	0	0	0	1	0	10	2	0	3	0	0	10	5	0	4	2	9	0	5	5	0	Pseudoxanthomonas mexicana
1288080	0	0	1	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	1	0	0	Streptomyces sp. CNT360
1288082	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	Streptomyces sp. CNH287
1288083	0	0	0	0	0	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	Streptomyces sp. TAA040
1288494	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	Nitrosospira lacus
1288826	2	0	1	0	6	0	3	4	0	12	0	0	7	6	3	4	0	13	0	6	3	0	Marinobacter santoriniensis NKSG1
1289387	0	0	0	0	1	0	0	0	2	0	0	0	0	0	0	0	0	0	2	2	0	0	Streptomyces sp. TAA204
1290553	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	Halocynthiibacter namhaensis
1291050	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	1	0	[Clostridium] josui JCM 17888
1291051	2	0	0	0	2	0	2	4	0	2	0	0	2	1	0	8	0	9	0	2	10	0	[Clostridium] glycyrrhizinilyticum JCM 13369
1291052	8	0	1	0	10	0	3	4	2	4	0	0	10	2	0	3	0	5	0	4	4	0	Lactobacillus sharpeae JCM 1186 = DSM 20505
1291742	103	0	14	0	133	10	28	47	0	62	0	0	50	43	0	14	0	15	0	51	39	0	Lactobacillus hokkaidonensis JCM 18461
1291743	25	0	3	0	35	0	2	10	0	6	0	0	20	17	0	6	0	12	0	6	0	0	Lactobacillus oryzae JCM 18671
1292020	0	0	2	0	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	Dietzia sp. UCD-THP
1292022	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	Curtobacterium flaccumfaciens UCD-AKU
1292023	0	0	0	0	2	0	2	0	0	0	0	0	6	0	1	2	1	0	0	0	0	0	Leucobacter sp. UCD-THU
1292027	113	0	44	5	274	0	204	146	0	906	1	0	1407	541	0	247	4	279	0	180	609	1	Pseudomonas azotifigens DSM 17556
1292043	2	0	0	4	4	44	2	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	Bacillus flexus 27Col1.1E
1293	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	2	0	0	0	0	0	Staphylococcus gallinarum
1293045	14	0	2	0	25	0	13	21	0	61	0	0	114	31	0	25	0	22	0	7	56	0	Limnohabitans planktonicus II-D5
129338	0	0	0	0	0	36	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Geobacillus subterraneus
1293439	0	0	1	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	Devosia epidermidihirudinis
1293573	780	122	180	2	556	8	985	571	4	1168	2	2	2627	1761	927	870	7	1071	219	739	802	488	Aquitalea pelogenes
1293592	260	0	47	1	275	2	21	60	0	91	0	0	87	92	0	7	0	25	0	69	25	0	Lactobacillus curvatus JCM 1096 = DSM 20019
1293597	5	0	0	0	0	2	0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0	Lactobacillus equicursoris DSM 19284 = JCM 14600 = CIP 110162
1293598	30	0	2	0	44	2	4	6	0	8	0	0	6	15	0	8	0	6	0	26	11	0	Lactobacillus saniviri JCM 17471 = DSM 24301
1294020	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	Desulfovibrio brasiliensis JCM 12178
1294021	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	Desulfosarcina cetonica JCM 12296
1294024	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	Calditerricola satsumensis JCM 14719
1294025	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	Cellulosilyticum ruminicola JCM 14822
1294026	2	4	4	0	2	2	0	1	3	0	0	1	0	0	0	0	2	1	0	1	0	0	Aciditerrimonas ferrireducens JCM 15389
1294143	942	5	90	15	842	77	793	754	6	2194	140	13	5793	1440	28	711	22	1248	7	470	2061	6	Pseudomonas denitrificans ATCC 13867
1294261	1	0	0	0	0	0	2	3	0	3	0	0	2	1	0	4	0	3	0	4	3	0	Methylomonas koyamae JCM 16701
1294265	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	Bacillus boroniphilus JCM 21738
1294273	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	1	0	0	0	0	0	0	Roseibacterium elongatum DSM 19469
1295	3	0	0	0	1	0	0	4	0	8	0	0	20	4	0	0	2	0	0	0	0	0	Staphylococcus schleiferi
1295009	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	2	0	Candidatus Methanomassiliicoccus intestinalis Issoire-Mx1
1295642	0	0	0	0	0	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Parageobacillus genomosp. 1
1296990	0	0	1	0	0	0	0	0	0	0	0	0	4	1	0	7	0	5	0	0	0	0	Komagataeibacter xylinus E25
1297617	7	0	0	0	0	0	4	1	0	10	4	0	7	7	0	0	0	9	0	2	17	0	Intestinimonas butyriciproducens
1298593	413	1	17	0	149	0	38	162	1	101	0	1	133	41	0	88	0	101	285	77	154	4	Thalassolituus oleivorans MIL-1
1298596	8	0	4	0	20	0	6	22	0	50	0	0	63	21	4	38	0	60	0	26	90	0	Ruminococcus faecis JCM 15917
1298598	0	0	0	0	0	153	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Gracilibacillus boraciitolerans JCM 21714
1298600	221	0	494	10	608	10	161	394	1	434	5	0	379	392	0	474	0	414	2	406	370	1	Vibrio sp. JCM 18905
1298857	26	20	53	55	32	28	41	22	37	16	37	49	20	9	91	33	26	29	27	21	19	30	Solirubrobacter sp. URHD0082
1298861	1	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	1	1	0	Lysobacter sp. URHA0019
1298863	8	0	24	35	7	0	2	1	2	0	3	4	24	0	21	19	4	0	4	1	0	6	Marmoricola sp. URHB0036
1298866	0	0	0	0	1	284	0	0	2	0	0	0	0	0	0	0	35	0	2	0	0	0	Bacillus sp. URHB0009
1298881	58	0	4	0	48	2	19	144	0	137	0	0	129	123	0	169	0	127	0	140	134	0	Idiomarinaceae bacterium HL-53
1298913	3	2	4	1	11	1	3	2	2	13	0	0	42	16	4	5	0	10	0	6	16	0	Comamonadaceae bacterium URHA0028
1299998	4	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	0	2	0	0	2	0	Olsenella scatoligenes
1300150	467	0	5	0	206	3	9	40	0	54	0	0	36	42	0	1	0	24	0	22	29	0	Enterococcus mundtii QU 25
1300159	2	0	4	0	0	0	4	4	0	5	0	1	0	4	4	1	1	3	3	3	3	0	Byssovorax cruenta JCM 12614
1300345	1	0	0	2	2	2	2	4	0	7	0	0	7	4	0	4	0	5	0	3	6	0	Lysobacter dokdonensis DS-58
1300914	7	0	26	0	26	0	0	11	0	24	0	0	14	11	0	24	0	6	0	8	12	0	Mucilaginibacter sp. PAMC 26640
1301084	0	0	0	0	1	0	1	6	0	3	0	0	11	2	0	5	0	5	0	1	2	0	Silvimonas sp. JCM 19000
1301098	319	6	39	5	414	0	368	229	0	1304	5	4	2623	772	20	253	8	470	2	204	1043	3	Pseudomonas knackmussii B13
1301100	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	2	0	0	1	0	[Clostridium] dakarense
1302250	1	0	0	0	0	0	0	0	0	1	0	0	2	0	0	0	0	1	0	0	2	0	Lactobacillus silagei JCM 19001
1302272	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Lactobacillus kimchicus JCM 15530
1302613	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	2	0	2	0	0	0	0	Desulfobulbus sp. oral taxon 041 str. Dsb4
1302687	8	0	0	0	0	0	0	0	0	2	0	0	3	0	0	0	0	0	0	0	1	0	Chryseobacterium polytrichastri
1302863	63	18	39	32	151	30	10	42	56	76	32	11	58	73	24	30	45	23	2	22	60	20	Streptococcus cristatus AS 1.3089
1304	377	170	127	149	1270	1305	58	1345	199	3441	230	71	211	303	112	205	849	1050	10	1172	2498	187	Streptococcus salivarius
1304275	0	0	0	0	1	0	0	0	0	2	0	0	0	0	0	0	0	2	0	1	0	0	Salinisphaera hydrothermalis C41B8
1304281	6	0	0	0	2	0	1	2	0	4	0	0	5	4	0	2	0	1	0	4	4	0	Chryseobacterium koreense CCUG 49689
1304865	0	0	0	0	3	0	0	0	0	0	0	2	2	0	0	0	0	0	2	0	0	0	Cellulomonas sp. KRMCY2
1304872	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	Desulfovibrio cf. magneticus IFRC170
1304883	162	0	17	0	149	1	375	1044	0	717	0	0	784	553	4	444	0	514	0	288	421	0	Dechloromonas agitata is5
1304885	10	0	1	0	16	0	14	11	0	12	0	0	12	54	0	42	0	55	0	57	57	0	Desulforegula conservatrix Mb1Pa
1304902	13	130	24	0	22	0	11	16	1	21	0	0	27	16	1	16	0	18	0	29	17	0	Alteromonadaceae bacterium Bs12
1305731	4	2	2	1	8	0	1	7	0	5	0	0	9	13	1	11	0	14	0	13	3	0	Marinobacter excellens HL-55
1305734	4	0	0	0	12	1	14	22	0	36	0	0	72	38	0	11	0	20	1	11	54	0	Polaromonas sp. EUR3 1.2.1
1305735	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	0	0	0	0	2	0	0	Oceanicola sp. HL-35
1305836	0	0	0	0	1	8	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	Sporosarcina sp. EUR3 2.2.2
1305837	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	2	0	0	0	0	0	Streptomyces sp. CNS606
1305841	110	0	0	0	103	0	59	103	0	105	0	0	394	92	0	87	0	192	2	170	150	2	Shewanella putrefaciens HRCR-6
1305855	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	Xylanimicrobium pachnodae JCM 13526 = NBRC 107786
1306174	2	0	1	0	0	0	1	3	1	1	0	0	0	2	0	0	0	0	0	1	1	0	Kineosporia aurantiaca JCM 3230
1306407	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Treponema phagedenis 4A
1306852	0	0	0	0	0	46	0	4	0	0	0	0	0	0	0	0	0	0	8	0	0	0	Paenibacillus etheri
1306953	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	Erythrobacter citreus LAMA 915
1306990	0	0	0	2	2	2	8	0	0	2	0	0	0	0	5	3	3	1	9	0	0	2	Streptomyces hokutonensis
1307759	8	0	0	0	31	2	9	35	0	37	0	0	47	33	0	61	2	74	0	68	149	0	Desulfovibrio sp. L21-Syr-AB
1307763	4	0	0	0	2	0	2	0	0	4	0	0	0	6	0	4	0	2	0	0	2	0	Kiritimatiella glycovorans
1308	2723	14	252	10	2307	67	306	1234	6	1741	24	6	1892	1583	10	447	33	529	6	909	1022	31	Streptococcus thermophilus
1308866	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Gracilibacillus halophilus YIM-C55.5
1308978	40	0	173	2	23	0	22	66	0	62	0	0	55	52	4	42	0	62	0	68	21	0	Salinivibrio socompensis S35
1309411	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	'Deinococcus soli' Cha et al. 2014
131110	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	Actinomyces radingae
131112	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	Arcanobacterium phocae
1311576	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2	Chloroflexi bacterium oral taxon 439 isolate Chl1-2
1312954	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	Arthrobacter sp. Br18
1313171	0	0	2	1	0	0	0	0	2	0	0	0	0	0	1	0	0	0	1	0	0	0	Ilumatobacter nonamiensis YM16-303
1313172	0	1	2	0	0	0	1	0	1	0	4	0	0	0	2	1	0	0	0	0	0	0	Ilumatobacter coccineus YM16-304
1313292	0	0	1	0	10	0	2	7	0	7	0	0	7	7	0	4	0	4	0	7	12	0	Borrelia coriaceae Co53
1313298	19	0	31	49	47	0	17	44	0	39	0	0	49	52	0	33	0	43	0	42	21	42	Teredinibacter turnerae 1133Y.S.0a.04
1313421	3	0	12	0	2	15	0	5	0	5	0	0	4	8	0	6	0	2	3	7	2	0	Aureispira sp. CCB-QB1
1314	67	0	2	0	60	0	9	46	0	55	0	0	50	53	0	32	2	37	0	63	53	0	Streptococcus pyogenes
1314752	9	0	1	0	7	145	1	3	0	5	0	0	9	4	0	2	155	5	0	4	1	0	Bacillus drentensis NBRC 102427
1315283	3	0	2	2	6	2	6	36	0	14	4	0	31	14	2	17	2	16	2	17	17	0	Pseudoalteromonas translucida KMM 520
1316932	43	4	9	2	81	20	24	31	1	43	4	7	57	43	0	46	0	53	5	34	55	1	Mannheimia haemolytica M42548
1317124	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	Thioclava atlantica
1318628	1	0	0	0	2	0	2	0	1	1	1	0	6	1	0	7	0	1	0	1	2	0	Marinobacter lipolyticus SM19
1318629	85	0	14	4	130	3	4	24	0	33	0	0	22	54	0	18	0	18	0	37	72	0	Lactobacillus fermentum Lf1
1318635	115	0	1	0	113	20	6	17	0	50	0	0	29	22	0	12	0	16	0	36	64	0	Lactobacillus casei LOCK919
1319815	0	0	0	0	0	0	2	0	0	2	0	0	0	1	0	0	0	0	0	1	0	0	Cetobacterium somerae ATCC BAA-474
1320556	7	0	7	0	9	0	5	11	0	22	0	0	13	9	0	8	0	7	0	5	13	0	Mesorhizobium sp. NBIMC_P2-C3
1321368	0	0	0	0	4	0	4	5	0	11	0	0	9	2	0	0	0	4	0	0	6	0	Xanthomonas maliensis
1321370	39	2	48	2	74	4	245	69	2	83	0	0	73	77	0	44	2	50	1	45	57	2	Idiomarina loihiensis GSL 199
1321781	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Mitsuokella sp. oral taxon 131 str. W9106
1321784	1	0	0	0	2	2	0	1	0	0	0	0	0	2	0	2	0	2	0	0	0	0	Peptostreptococcaceae bacterium oral taxon 113 str. W5053
1321814	0	0	0	1	0	8	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	Eubacterium brachy ATCC 33089
1321815	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	Treponema lecithinolyticum ATCC 700332
1321818	3	14	13	76	16	35	0	15	0	0	11	2	2	9	29	58	28	44	0	8	3	8	Actinomyces johnsonii F0542
1321820	0	0	0	2	4	0	0	0	0	0	2	0	2	0	0	0	0	0	0	0	0	2	Gemella bergeriae ATCC 700627
