Subsystem 3	FAME000104	FAME000105	FAME000106	FAME000107	FAME000108	FAME000109	FAME000110	FAME000111	FAME000112	FAME000113	FAME000114	FAME000115	FAME000116	FAME000117	FAME000118	FAME000119	FAME000120	FAME000121	FAME000122	FAME000123	FAME000124	FAME000125	FAME000126	FAME000127	FAME000128	FAME000129	FAME000130	FAME000131	FAME000132
CBSS-205914.5.peg.1403	0.0086828470490954	0.0007614422127099	0.0008998863572086	0.0033974065850921	0.000888611216871	0.0004242072450355		0.0002228320538404	0.0001530606778445	0.0001328549962999	5.671671475613891e-05	0.0145510477593063	9.466752952964247e-06	5.389217361687085e-05		4.400653056913647e-05	4.132451688540424e-05			2.5720180485708116e-05	0.0001871678809933	0.0116437325600481	0.0107948571217138	0.0021529594912391	0.0094479437948626	0.0058778439490246	0.0133753180035499	0.006690891997795	0.0002544871744119
CBSS-205922.3.peg.1809	0.0061469897581831	0.0207304357370211	0.0251646792033691	0.0224555312125762	0.017487413049962	0.0162259271226093	0.0141587468763817	0.0157642754952202	0.0142006295555747	0.0136397796201321	0.014840873694523	0.006029156516344	0.0155065413369554	0.0142275338348539	0.0134067204442144	0.0121898089676508	0.0153313957644849	0.0155739239190832	0.0162751634043812	0.0164403393664646	0.0183840451997954	0.0092671116704054	0.0131298511746636	0.0126486370110297	0.0140938126902564	0.016188160384199	0.0205708099348715	0.0230558401920636	0.0188320509064833
CBSS-208964.1.peg.1012	0.0012992908380999	0.000576226539348	0.0008034699617933	0.0005101211088726	0.000364558447947	3.535060375296149e-05	7.097116228762767e-05	7.864660723779486e-05	7.653033892225897e-05		1.890557158537964e-05	0.0008759516422509	1.2622337270618996e-05		1.9152457777449207e-05	6.60097958537047e-05	0.0001033112922135	5.51614778716054e-05	0.0004554724874309	0.0009207824613883	0.0007948858155768	0.0016528058944757	0.0016105471801115	0.0003381250483035	0.0001108558738597	4.8179048762497045e-05	0.0001096728392447	0.0001301950219537	2.827635271243741e-05
CBSS-211586.1.peg.2357	0.0348926794728356	0.0768027658873888	0.0812790213350199	0.0786606749881703	0.084964903274669	0.0801751693117166	0.0828588319708053	0.0822905667064793	0.0847701054128888	0.0854036201215091	0.0809914686717663	0.0574773375468471	0.0843677023168173	0.0843143056235944	0.0827769225141354	0.0856587117528241	0.0815539340733452	0.0828893140817323	0.0795307182830137	0.0815535482840832	0.0736332308115488	0.0551581222301252	0.0671580212613781	0.0726416812957503	0.0712299378582282	0.0742920931917704	0.0735284861371624	0.0708996804334883	0.0703515655485442
CBSS-211586.1.peg.3133	0.0443056895702583	0.0712323146797957	0.0772694256488589	0.075667920316454	0.082180425379166	0.0816951330489551	0.0849211074984537	0.0855778284411732	0.0847509728281583	0.0863856575425721	0.0840983770235717	0.0709291858061434	0.0820624455187342	0.0891172531251494	0.087003781507141	0.086670163439556	0.0829527361726805	0.0862189075836098	0.0853750807205579	0.0826533105411056	0.0780453532445275	0.0687318652725995	0.0724248752130736	0.0602684075407734	0.0554862202453596	0.0590870913010487	0.0699075133921456	0.0694157536936179	0.0663497435101417
CBSS-216592.1.peg.3534	0.011756341928187	0.0363022719789265	0.0363382681387093	0.0392487181166655	0.0383811690979297	0.0408652979384234	0.0381943138377916	0.0329791439683819	0.0337243693517421	0.0320401966076805	0.0345908941440496	0.0208923785311334	0.0361188180998762	0.0327844056169297	0.0342445945060791	0.0319047346626239	0.032109149619959	0.0333359197937402	0.033490282770085	0.0313134624020001	0.0362135189003512	0.0164140723313454	0.0260441644367473	0.0326808209952193	0.0315334572097334	0.035291153218529	0.0372649234216552	0.0354696525026936	0.0375227200494044
CBSS-216592.1.peg.3937	0.1506622453399558	0.5886013962713831	0.5923825022112839	0.6000469097655127	0.6106282289536115	0.5772406151700077	0.5723507576723932	0.5871945238858403	0.5961042975425818	0.5955774946610138	0.617936094474658	0.2611119990438548	0.6164755325792542	0.6054080402726122	0.5940354004490197	0.5952373094071922	0.5744691965837637	0.5674349536439759	0.5838559057046414	0.5821599048137749	0.7367353365378113	0.2346309677962848	0.3785088258419191	0.6241892720841331	0.5495494586936475	0.6244693683271163	0.595070770361823	0.5672294241507579	0.8545313968322551
CBSS-222523.1.peg.1311	0.010025660930048	0.0010975743606629	0.0007070535663781	0.00220372319033	0.0003759508994454	0.0004242072450355	0.0001064567434314			4.428499876666279e-05		0.0066288772075811	3.786701181185699e-05		3.830491555489841e-05		4.132451688540424e-05	3.677431858107027e-05		2.057614438856649e-05	2.7728574961984124e-05	0.0059525437904001	0.0056510277318091	0.0070454219248561	0.0094346266931327	0.0052434864736517	0.0028762894188026	0.0031267021887206	
CBSS-232721.5.peg.360	0.0016492673062147		0.0001017728618271	0.0001428339104843	1.708867724751992e-05				1.275505648704316e-05	1.1071249691665698e-05		0.0014035194778497				4.400653056913647e-05			8.703295938171785e-06			0.0014961557200436	0.0013390720473619	0.0001621620129619	0.0001385698423246	1.204476219062426e-05	0.0001330379223882	0.0001460448507132	5.655270542487483e-05
CBSS-243265.1.peg.198	0.0651168725549811	0.0618140160245856	0.0667737102914432	0.0648261905155426	0.0672211600659941	0.0662705985022184	0.066701064023322	0.0662597665978421	0.0696298533627686	0.0659735769126359	0.0640772839600467	0.0653795395960893	0.0674443036212349	0.0647469555862022	0.0684859969358621	0.0675610260562667	0.0651584319990611	0.0700213671049062	0.0687473346156189	0.074135848232005	0.0699522624853454	0.0639977841002352	0.0650894560170342	0.0647750985392997	0.0648466550852512	0.0639054932627221	0.0626422647460377	0.0672117649203212	0.0741877240665316
CBSS-246196.1.peg.364	0.0474193398006772	0.0401621754275558	0.0444825812500391	0.0381458545662445	0.0422104848652817	0.043623313611155	0.0451614512276292	0.0490972751458846	0.0511590439637892	0.0472307880387329	0.0456522374672813	0.0499215140480534	0.0475673516760074	0.0438376228933638	0.0486912264318615	0.0474843890335642	0.0485812369859946	0.0488763943275134	0.0494313338689415	0.046671916214365	0.0378143866940544	0.052862420469879	0.0496035571364661	0.0356697990978691	0.0349540341684011	0.0326171312399366	0.0366711755333377	0.0398621640939953	0.029844993564478
CBSS-257314.1.peg.488	0.0517476178622566	0.0225963121501482	0.0199206985860643	0.0212159369180156	0.0251032668766068	0.0225006592887601	0.0248162497465738	0.0230609329445044	0.0222235600859248	0.0224045189593673	0.0223652911855039	0.0359699291392393	0.0224519824201133	0.0212245343761109	0.0222008906403596	0.0229237352156391	0.0220535171778438	0.0227571741485854	0.0231623715901209	0.0224400001344311	0.0237934280319626	0.0444433805693856	0.0314685352366769	0.0298861139633221	0.0296640240641901	0.0259444177586045	0.0208616813780859	0.019053758430269	0.0257880336737428
CBSS-257314.1.peg.676	0.0252703747428716	0.0059866801511516	0.0016283657892346	0.0083226987657022	0.0006493697354057	0.000883765093824	7.097116228762767e-05	5.243107149186323e-05	1.020404518963453e-05	1.4761666255554263e-05	4.411300036588582e-05	0.0196013482839375	0.0001041342824826	8.083826042530628e-05	3.830491555489841e-05	4.400653056913647e-05		0.0001624199070663	3.481318375268714e-05	1.3717429592377658e-05	4.159286244297618e-05	0.0140579690321168	0.0166048868295096	0.0194510623632713	0.0273116480240199	0.0210763396092297	0.0133236832133962	0.0131474329560734	0.0001131054108497
CBSS-258594.1.peg.3339	0.128784214434721	0.1044616397760948	0.100626578015005	0.0946376681180632	0.0987497695876684	0.1038247232224479	0.1051910910373121	0.1218498101470901	0.1245658816524635	0.1250977406826945	0.1199873609952093	0.0620155125444661	0.1237241499266073	0.1206915228149822	0.1298153588155506	0.133713843134321	0.1451248158820586	0.1399691855726502	0.1416490424923918	0.1433471392403467	0.1115197070679397	0.0683942477795407	0.0646643673561126	0.0473064544621465	0.0490386074728549	0.0523947155292155	0.0596429510119082	0.0680155776645571	0.0548089970076078
CBSS-261594.1.peg.788	0.0063351629140459						7.097116228762767e-05		5.102022594817264e-05			0.0028887766925296										0.0032600171435866	0.0041251561602112	0.0046509445419716	0.0072459430277399	0.0013650730482707	0.0001859669882846	0.0007189029473096	5.655270542487483e-05
CBSS-262316.1.peg.2929	0.0004301100705434		6.427759694347171e-05									0.0001956913243326										0.0001709799201181	0.0002694223907249	0.0007038521413666	0.000891885894235	0.0001927161950499	0.0001144412235597	0.0001018917563115	
CBSS-262719.3.peg.410	0.0269490841074866	0.0069997804851278	0.00393807410607	0.0074396062517994	0.0019845650510119	0.0031485604409304	0.0002649590058738	0.0001310776787296	0.0001360539358617	9.742699728665816e-05	0.000100829715122	0.0205867273197948	0.0001969084614216	8.083826042530628e-05	7.022567851731376e-05	0.0001408208978212	4.958942026248507e-05	8.825836459456863e-05	7.078680696379719e-05	0.0001104253082186	6.1002864916365074e-05	0.0165531359997081	0.0151307614631144	0.0178654234705707	0.0218527160797654	0.0186123695210986	0.0121531811036177	0.0112782852930684	0.0001131054108497
CBSS-265072.7.peg.546	0.0093548940343195	0.0155581165623971	0.018126282338059	0.0136508408734334	0.0194127373531826	0.018311612744034	0.0201558100896862	0.0168828050203799	0.0184183015672903	0.018909694473365	0.0191324384444041	0.012356509336433	0.0181004316460676	0.018754476418671	0.0194972020174432	0.0183507232473299	0.0182654364633486	0.0182400620162108	0.0167799545687952	0.0155555651577562	0.0151398019292433	0.0139177654976199	0.0141177332739885	0.0109304097247524	0.0106119304703896	0.0105512116789868	0.0144482044744229	0.0149101603402641	0.0169658116274624
CBSS-269482.1.peg.1294	0.0138083253897379	0.0190840741960267	0.0197439351944697	0.0228432232553195	0.0205291976000206	0.0218231060501616	0.0193041561422347	0.0209025205014229	0.0212669308493967	0.0207475219221816	0.0207961287439175	0.0157764481950084	0.019760268997154	0.0198053738042001	0.0200781599033592	0.0181673627032919	0.018933516152996	0.0190368389188006	0.0189847895397986	0.0193209995808638	0.0237864958882218	0.0166192482354871	0.0201767434831812	0.0244485111457057	0.0224533533599507	0.0226843021256757	0.0244427379986441	0.0232030171734026	0.0269850659385695
CBSS-269799.3.peg.2220	0.0011290389351764		0.0001285551938869	6.121453306472397e-05		0.0001414024150118	0.0002129134868628	0.0002097242859674	0.0001020404518963		7.562228634151855e-05	0.0005591180695218	0.0001136010354355	0.0001616765208506	3.830491555489841e-05	0.0002640391834148	4.132451688540424e-05		0.0002436922862688	2.057614438856649e-05	8.318572488595237e-05	0.0005471357443781	0.0006825367231699	0.0024841840283528	6.0466840287120775e-05	9.635809752499408e-05	8.583091766983938e-05	3.3963918770533313e-05	0.0001131054108497
CBSS-269801.1.peg.2186	0.009601311262235	0.0098740533421139	0.0112485794651075	0.0105819522824552	0.0095183932268685	0.0101043809060548	0.0099891910919835	0.009808979624936	0.0090730968477833	0.0087905722551825	0.0080033586378107	0.0152275806234278	0.0075513132721478	0.0070751441930015	0.0085292278635574	0.0081338737335287	0.0083372212816303	0.0103060027823449	0.0096200431103258	0.009608030622241	0.0069783580320993	0.017200579963889	0.0147487803847087	0.0070916553498283	0.0083010893907502	0.0077126627227297	0.0104866307855283	0.011247151700862	0.000975534168579
CBSS-279010.5.peg.3195	0.00570791906117			2.040484435490799e-05								0.0033407304653931								1.543210829142487e-05	2.7728574961984124e-05	0.0034879903704108	0.004176047056237	0.0049821690790853	0.0067395332403353	0.0009435063715989	0.0001239779921897	0.0009424987458822	
CBSS-280355.3.peg.2835	8.960626469654751e-05	2.743935901657337e-05										0.0001630761036105										2.2797322682424176e-05	9.10048964226574e-05	8.625638987336181e-05	8.566135707342108e-05	0.0001284774633666	0.0001406673372922	1.9812285949477763e-05	
CBSS-281090.3.peg.464	0.1131046755550453	0.0774799300688335	0.0767544906777893	0.0754601751511028	0.0813362447231383	0.0742562998900124	0.0799197809573082	0.0787065284623567	0.0766655425210214	0.0803865515231392	0.0791900377792738	0.0969934064803541	0.0778205861340992	0.0828723050352456	0.0761225378626306	0.0822451670875576	0.0790667885070851	0.077668849327544	0.0791084012086808	0.0765153976791761	0.0737742504213559	0.1014560649997262	0.0933186788080203	0.0850067072968765	0.0834181092831029	0.0779001303839769	0.0722258089554911	0.0713345803266977	0.0748073801388296
CBSS-292415.3.peg.2341	0.0109704949867983	0.0368304796399956	0.029395216375532	0.0507417466995674	0.0344097605056061	0.03559216621194	0.0404145283646895	0.043447881242924	0.0478331625006101	0.0500058825240028	0.0477491719674738	0.0088326677032715	0.0487077061767281	0.0473757116236975	0.0516062974813368	0.0510431748071413	0.0550215280070714	0.0591453623845546	0.0553860346913376	0.0531879615014851	0.0328042906087753	0.0120689026280753	0.0191032449352482	0.0102610601393351	0.0199621195401214	0.0150109856261019	0.0411692764987699	0.0541192402995934	0.0040906456923992
CBSS-306254.1.peg.1508	0.0030107704938039				2.278490299669322e-05							0.0010064125251393										0.0002051759041418	8.382029933665812e-05	4.140306713921367e-05					
CBSS-314267.3.peg.390	0.0006003619734668	0.000192075513116	0.0004070914473086	0.0001020242217745	0.0004101282539404	0.000848414490071	0.0012301668129855	0.0008563741677004	0.0004591820335335	1.4761666255554263e-05	5.041485756101237e-05	0.0009970938906473	1.893350590592849e-05		3.830491555489841e-05			1.8387159290535134e-05	4.061538104480166e-05	2.4005501786660903e-05		0.0012766500702157	0.0014908038953448	0.0007728572532653	0.0004635791088679	0.0001686266706687	0.0024604863065353	0.0022359579857267	2.827635271243741e-05
CBSS-316057.3.peg.1308	0.0411014975536593	0.0446849961584897	0.0479403743870059	0.0495296989448859	0.050485648814923	0.049968078404811	0.0493438834331779	0.0441137558508706	0.0449420163635469	0.0442407137678961	0.0449171173439839	0.0494372197071227	0.0448055106095162	0.0416478717711177	0.0447299267239733	0.0422565375368371	0.0411557751081221	0.0426018222655505	0.0441953367740362	0.042982193884756	0.0427911990242498	0.0526185004833032	0.0544772074045894	0.0444227308359003	0.0425822606011975	0.0426537148535846	0.0476485571059797	0.0475619397156291	0.0454825133379555
CBSS-316057.3.peg.563	0.0374500422672751	0.0367934365053232	0.0391643398176573	0.0402332518567897	0.0374333171332672	0.0391684689582813	0.035868825420167	0.0378167841646978	0.0368110930216065	0.0380452424404399	0.0389139681799064	0.0536473787706223	0.0392049795625425	0.0405376929946102	0.0375911672950587	0.0395295995259029	0.0368890187397041	0.0377745800464753	0.0380334032498106	0.0376320534079892	0.0428651418908153	0.0690017964290275	0.0476033441425594	0.036536136596999	0.0341305080000652	0.0376198072420497	0.041446319627471	0.0395645689757941	0.0470160342000601
CBSS-316057.3.peg.659	0.0247044471768381	0.0345735923608824	0.0359954542883441	0.0375245087686757	0.0377317993625239	0.0369767315255977	0.0366211197404158	0.0390087171899462	0.0407651605325899	0.0422478888233963	0.0421216134922258	0.0319256417696981	0.0415779789694189	0.043383199761581	0.0415225284615098	0.0430823934271846	0.0400434568619567	0.0415182056780283	0.0392344580892784	0.0393210119265505	0.0399291479452571	0.0339224161514471	0.0379705955995061	0.0341575303898512	0.0359021864204779	0.0375073894616039	0.0371361770451505	0.0380735529417678	0.0399827627353865
CBSS-316275.9.peg.382	0.0149821674572627	0.029579629019866	0.0280678839986493	0.0302603841783285	0.0286406230668433	0.0281862147256946	0.0324574782195417	0.0287846582490329	0.0306291423108863	0.0293019075172752	0.0288499022392893	0.0227374681605556	0.0305460561948979	0.0292634502739608	0.0299033707431906	0.0286335825569847	0.0265716643573149	0.0298239723692479	0.0291502391955833	0.0295816369159624	0.0332650470960602	0.0248718790465247	0.025912446823504	0.0256837026486922	0.0253154504668745	0.0305615765983439	0.0295925930588346	0.0283598721733953	0.0342143867820492
CBSS-316407.3.peg.1371	0.010873720220926	0.0146114586763253	0.0133121866421562	0.01606881492949	0.0134730282523053	0.0176944814593679	0.0178093574954001	0.0101759971253791	0.0095673779020046	0.0100988641868317	0.0087847889300064	0.0164846644164028	0.0087354630723707	0.0098577767574192	0.0104803044551686	0.0104845559080967	0.0105790763226634	0.0103680757456236	0.0096875090852224	0.0090205233279067	0.0083699981790389	0.0140659480950557	0.0146886412307318	0.0110228765746966	0.0147977474892656	0.0147735244208715	0.014147319424147	0.0167005285732414	0.0060558522059136
