Subsystem 3	FAME000001	FAME000005	FAME000004	FAME000003	FAME000002	FAME000006	FAME000007	FAME000008	FAME000009	FAME000010	FAME000011	FAME000012	FAME000013	FAME000014	FAME000016	FAME000015	FAME000017	FAME000018	FAME000019	FAME000020	FAME000022	FAME000023
ESAT-6 proteins secretion system in Firmicutes	0.0066785996039135	0.003783036951063	0.0005913785456311	0.0007690180518355	0.0004230862960656	0.0785554155433125	0.0029243325389292	0.0052503940474308	0.0009919497764806	0.0062404106413516	0.0001429227239699	0.0017574704555432	0.0066048107299255	0.0058538477939753	0.0029614826346836	0.0010422075091998	0.0008302620125291	0.0026393491387679	7.801596050520015e-05	0.0035987877712406	0.0050050863836907	0.0002299099864084
ESAT-6 proteins secretion system in Mycobacteria (locus ESX-1)	5.69198829878992e-05	1.1093950003117404e-05			4.230862960656359e-05	3.663111006915952e-05	7.132518387632402e-05	1.530727127530846e-05				3.446020501065165e-05	1.1900559873739817e-05		2.478228146178783e-05	4.737306859999317e-05	2.594568789153663e-05			2.617300197265916e-05	1.413866210082138e-05	7.663666213616266e-05
Ectoine biosynthesis and regulation	7.589317731719894e-05	5.916773334995949e-05	8.44826493758844e-05	1.5694245955828227e-05	4.230862960656359e-05	7.326222013831904e-05	7.132518387632402e-05	0.0001683799840283	2.7554160457795834e-05	0.0001612829788023	2.8584544793982604e-05	6.89204100213033e-05	0.0003094145567172	6.409322402162763e-05	7.434684438536349e-05	2.3686534299996584e-05		0.0001246044657787	0.0001365279308841	0.0002093840157812	9.897063470574966e-05	
Entner-Doudoroff Pathway	0.4267204232084669	0.4457847684308941	0.521036011054383	0.4628283502384553	0.4754957752079907	0.5467080762519805	0.4647150345992099	0.4206747651018381	0.5421403727987011	0.4193088167415881	0.4981480273478539	0.4042235043367753	0.4055027905496297	0.42881551157936	0.4253119041078116	0.4688399139816644	0.5104500629064044	0.4192684032975657	0.4702910726454788	0.4216740893842066	0.400975796769261	0.4993905848203435
Ergothioneine Cyano	0.0066213634993534	0.0041693089197826	0.0008150117174976	0.0033973496145341	0.0010759151665504	0.00054117377473	0.0040261651115965	0.0064624019194793	0.0009950878891994	0.0060781971838255	0.0004636594654757	0.0150928313617009	0.0073265985760454	0.0070128711673362	0.0089618187768289	0.031641017684201	0.0010360154358722	0.008624854111635	0.0011214484735477	0.0093107338684166	0.0089178320767485	0.0007351797574645
Erythritol utilization	0.0003889525337506	0.000992908525279		0.0003138849191165		1.831555503457976e-05	0.00045172616455	0.0014771516780672		0.0021338978733846		3.446020501065165e-05	0.0006902324726769	0.0008332119122811	0.0011244960213286	4.737306859999317e-05	2.594568789153663e-05	0.0017189752438112	1.950399012630004e-05	0.0012301310927149	0.0014492128653341	
Erythromycin resistance	4.743323582324933e-05	3.8828825010910914e-05						2.2960906912962697e-05		6.823510641637036e-05			0.0001011547589267	3.738771401261612e-05	3.097785182723479e-05		3.891853183730495e-05	1.6991518060737657e-05		5.888925443848311e-05	4.4772429985934375e-05	
Ethanolamine utilization	0.0435248583412367	0.0424045523143341	0.0217254406748989	0.0261941947303077	0.015707123942964	0.0433916080642907	0.0360783184400997	0.0446978617711482	0.0227277540304651	0.0482651185441765	0.0308616100498031	0.0894450540527005	0.0529147095594585	0.0416639150535193	0.0333515213506395	0.0253072551735826	0.0230549953274873	0.0373870489012943	0.0242461081042937	0.0339768241630476	0.0457497586868465	0.0218142913519462
Ethylmalonyl-CoA pathway of C2 assimilation	0.0001681244691957	0.0001389899904664	0.0001577009455016	8.574932161713632e-05	0.0001487517691722	8.302167248216944e-05	0.0001564610947486	0.0002058444837492	0.0001637941760546	0.0001246243135725	0.0001977097681583	0.0001665576575514	0.0003865874324747	0.000138190416872	0.0001515108886821	8.077715543332169e-05	0.0001896131837325	0.0001889071486216	0.0001121706751494	0.0002046687209814	0.0002041078071026	0.0001249500896622
Ethylmalonyl-CoA pathway of C2 assimilation, GJO	8.432575257466549e-05	5.2118198636440105e-05	0.000101379179251	5.742887778707036e-05	5.003163342363473e-05	6.195878419240272e-05	0.0001089109721644	6.284905791904504e-05	7.58832831655171e-05	7.38762993633026e-05	8.861208886134607e-05	0.0001042160139413	0.000122431472298	9.279104985670824e-05	0.0001276726941331	0.0001202547125999	0.0001471940432115	0.0001656449512765	5.582581478458255e-05	0.0001314206668496	0.0001098500597638	8.663175859420646e-05
Exopolysaccharide Biosynthesis	0.0903473491588316	0.080219612875875	0.232151749612201	0.0799886017923038	0.0290117324650474	0.0683451041300355	0.1049149867208357	0.0716364988413161	0.2334521652426674	0.0745141836180246	0.0021829064041004	0.0386138083879355	0.0786385029603436	0.075953319053363	0.0739926642794721	0.1276222572572382	0.2327440635185031	0.0650384336810855	0.0084975634315268	0.081691828082113	0.0738262023812805	0.35068936593508
Experimental ThMP RZ	0.0062293972781954	0.00766758314444	0.0097106039531113	0.0116728303904002	0.0069262080819528	0.0066992631216124	0.0077243107114331	0.0074049764154056	0.0095287396112146	0.0069944561463992	0.0077978638197983	0.0022456977172477	0.0069723924928742	0.0086321379938422	0.0088504411067117	0.0093989842907841	0.0096636202778713	0.0078407204805635	0.0058328244480567	0.0083361167074597	0.0076660162545465	0.0085375218358985
Extracellular Polysaccharide Biosynthesis of Streptococci	0.0148054940082968	0.0055895018099039	2.81608831252948e-05	0.0007376295599239		0.0001007355526901	0.0011095028602983	0.0025384558198219	0.0001194013619837	0.0031760340441074	2.3820453994985495e-05	0.0002067612300639	0.0037466929335824	0.0022112162287461	0.001142050137364	5.526858003332535e-05	0.0001989169405017	0.0011705267997397	3.900798025260008e-05	0.0027263543721519	0.0031034363311302	7.663666213616266e-05
F0F1-type ATP synthase	0.3415825422418262	0.3088315311951151	0.3785949127364633	0.3053158608246823	0.332334285559557	0.3543693588090492	0.3201252565329113	0.3228303511962554	0.3747365822260233	0.3193123836668975	0.3656534970046254	0.2857784801533341	0.3284594193685102	0.3346663299635965	0.3052681430463025	0.3414413919344507	0.384956171246729	0.3142902216230133	0.3826097743076277	0.3305999122506486	0.3309059606949905	0.3591960354321943
F1453 mlsummers	5.533877512712422e-05	0.0002357464375662	5.63217662505896e-05	0.0001307853829652	2.1154314803281795e-05	0.0007692533114523	7.726894919935102e-05	0.0001224581702024	2.7554160457795834e-05	0.000115792907858	2.8584544793982604e-05		0.0001150387454461	7.477542802523223e-05	0.0001363025480398			3.3983036121475314e-05		0.0001243217593701	0.0001107528531231	3.831833106808133e-05
F420 bobik	9.486647164649868e-06	1.1093950003117404e-05	7.0402207813237e-05	5.231415318609408e-05	6.346294440984538e-05	3.357851756339622e-05	5.5475143014918674e-05	3.061454255061692e-05	4.133124068669376e-05	6.203191492397305e-06	4.28768171909739e-05	3.446020501065165e-05	2.9751399684349545e-05	5.341102001802302e-06	2.478228146178783e-05	7.500735861665584e-05			9.751995063150018e-06		7.069331050410691e-06	3.1931942556734434e-05
FOL Commensurate regulon activation	0.1711891903143796	0.2177955027147049	0.2682972264994366	0.2512242873762655	0.3338284285311969	0.1716207156421923	0.224726174260491	0.1952525422417611	0.2766639117754634	0.1904780440803127	0.2662246761010375	0.1768278652700501	0.1671659028643059	0.1998412733688135	0.1998511208040108	0.2541297528948569	0.2681257038926143	0.1955414894608285	0.2574672047836134	0.1896755404463803	0.1715031219294018	0.2580000601050383
Fatty Acid Biosynthesis FASI	1.8973294329299732e-05	2.2187900006234808e-05	2.81608831252948e-05	0.0001726367055141	4.230862960656359e-05	5.494666510373928e-05	4.755012258421601e-05	3.061454255061692e-05	2.7554160457795834e-05	1.240638298479461e-05	5.716908958796521e-05	6.89204100213033e-05	1.1900559873739817e-05	2.136440800720921e-05	2.478228146178783e-05	0.0001184326714999		2.2655357414316875e-05		5.234600394531831e-05		7.663666213616266e-05
Fatty Acid Biosynthesis FASII	0.4516770702660415	0.4216870092201611	0.4704072141924589	0.3603842420742674	0.3295130051086257	0.5608524867523301	0.4398761079291775	0.4304556661952976	0.425151511143637	0.4468352903250472	0.3467948435767954	0.6983934882158732	0.4701836969288724	0.428551534238163	0.4064382077826962	0.4029369926457145	0.4521684757297546	0.4122550077968414	0.4216226305577595	0.4047686848157491	0.4456104352213464	0.4209587987254304
Fatty acid degradation regulons	0.1519380358856006	0.1658892674440135	0.1575743752897369	0.1751532791515392	0.1656982518178157	0.1244312508582844	0.1636522396859127	0.1754468244076751	0.1635596924299825	0.1739831207209712	0.1738427297993165	0.2097461856541132	0.1735793229624401	0.1715072435222374	0.1744068341013122	0.1868538187124752	0.1647845043560931	0.1758986245619891	0.2012929103409631	0.1701539938980693	0.1773104336309501	0.1790862457035259
Fe(III) respiration - Shewanella type	0.0003794658865859	0.0004104761501153					0.0003566259193816	0.0004592181382592		0.0006823510641637			0.0010353487090153	0.0003097839161045	0.0012019406508967	2.3686534299996584e-05		0.0010081634049371		0.0010076605759473	0.0008341810639484	
Fe-S cluster assembly	0.1474425652410046	0.1386767521019432	0.1485064206984008	0.1337129455805806	0.1320184324881853	0.1392589592187038	0.1413794425118129	0.1309215734527543	0.1484025023471973	0.1307092859050761	0.1226472828860238	0.0919241367304557	0.132997336117271	0.1342875689925963	0.1287834680958032	0.1439925271358983	0.1435257561997706	0.1302539586930058	0.1610015307396958	0.1320900875678483	0.1288821748815702	0.1333117898352749
FeFe hydrogenase maturation	0.0001422997074697	1.1093950003117404e-05		1.5694245955828227e-05	4.230862960656359e-05		4.755012258421601e-05	9.18436276518508e-05		6.203191492397305e-05	8.57536343819478e-05		0.0002023095178535	4.272881601441842e-05	9.912912584715132e-05			0.0001246044657787		7.197575542481268e-05	0.0002120799315123	0.0002299099864084
Fermentations: Lactate	0.1787845976735965	0.1581255468984916	0.0926003001181968	0.123433028303035	0.1074315176541186	0.0699172454574945	0.1167788900802656	0.1407120575711616	0.098446548237064	0.1439877428447622	0.0756143880915714	0.1336360012831502	0.1428421662162686	0.1433544827257683	0.1247420225171864	0.1021744195687686	0.0935864894515664	0.1238007970434014	0.0794918387903163	0.1345542837656766	0.1356524172127259	0.0984602682185366
Fermentations: Mixed acid	0.3844853443243066	0.3767323433064278	0.3603476762055786	0.3538393257788595	0.3469224200630721	0.2845094790312631	0.3521619374784067	0.3639179415112391	0.3630262313674741	0.3611417775738152	0.345108230551575	0.2736765531069357	0.356073985294165	0.3630382024662699	0.3522592723477042	0.2866556317850778	0.3542074602186011	0.3518179167041809	0.3040442853246846	0.3548528950780825	0.3513972568857645	0.3602375896023193
Ferrous iron transporter EfeUOB, low-pH-induced	0.0574511352291196	0.0730980365705405	0.088847586260305	0.0852197555401472	0.0703592510357152	0.0895996952291641	0.078600352631709	0.0634945612499795	0.0872915803302972	0.0638184340737834	0.0818089672003782	0.1395293700881285	0.0586935612972847	0.0634522917814113	0.0684486613974579	0.082594945104088	0.0840640287685786	0.0654513275699614	0.0876119236473397	0.0627628587304366	0.0583502584900898	0.0720767807390609
Flagellar motility	0.1829314991373869	0.1830867058439466	0.22881843974627	0.2386458071902676	0.1911651965828165	0.2446829943734649	0.2247877702171537	0.2148725403975824	0.2281691142108939	0.213252795269842	0.2856844216708183	0.2167954674262616	0.2417367527472716	0.2272535640461535	0.290283271035988	0.220826006298726	0.2247553862167001	0.2650225328566607	0.1739261818182763	0.285582535807688	0.241097179030572	0.2410484866111267
Flagellum	0.5377921851940003	0.5557426559028311	0.6012555060393355	0.7466339093375692	0.5514020233679023	0.5656139496151286	0.5905972032738752	0.6043793607454627	0.5717350524190346	0.5833377991388914	0.658150568518011	0.5660295434229597	0.6275541930812352	0.6505732854029977	0.8390148188720293	0.575736576773336	0.5788124053252655	0.767800041916728	0.6803927947579509	0.8304944038943637	0.6474915774811644	0.5307542286513571
Flagellum in Campylobacter	0.0646551992612354	0.052941891852854	0.0328696956825452	0.0417898375661086	0.0348590201246167	0.0499891531212957	0.0423812801680308	0.051771916611238	0.0331409752342535	0.0503695434428726	0.0312539782993938	0.052619330774524	0.054945951350862	0.0535899003064131	0.0488988144679742	0.0305046194579773	0.0332860112814731	0.0497002839076881	0.0170539019825058	0.0555448272684853	0.0506558644309522	0.0361861288237595
Flavocytochrome C	0.0002276795319515	0.0003882882501091		0.0005649928544098			5.943765323027001e-05	0.000176033619666		0.0002605340426806			0.000226110637601	0.0001922796720648	0.0004894500588703			0.0006343500076008	1.950399012630004e-05	0.0004187680315625	0.0003534665525205	3.831833106808133e-05
Flavodoxin	0.0838999075241634	0.085046220723898	0.1093205482923944	0.0832736690416245	0.0939674663561777	0.0887754952526081	0.0880152769033838	0.0860421718385088	0.0921135584104114	0.0848348468500255	0.1107365265318886	0.1244013400884524	0.0814950340153702	0.0798922037429588	0.0870849370567224	0.0730255852468894	0.0925482687091111	0.08556173316807	0.0817217186291971	0.0864145281797296	0.0829798078697206	0.0856031516060936
Flavohaemoglobin	0.3241678848767343	0.3249863328933248	0.4086108381628693	0.3565822741903868	0.447135530008616	0.3097435682809062	0.3878364080944245	0.343116844784649	0.4217824573839476	0.3330458946465645	0.2980130833004178	0.2832910140136303	0.3357705948044296	0.3433673013576119	0.3680569314325987	0.4145973565135918	0.4177961637982578	0.3607645332682591	0.3839251798310388	0.3600520804044822	0.3489341998137313	0.4522467044121692
Folate Biosynthesis	0.3771452452974516	0.3023731912178031	0.2465259471806876	0.24894118328046	0.2652836212527765	0.3077327383804313	0.277344565627407	0.312954134006469	0.2500850045850123	0.30657874242912	0.2538829359078879	0.3053599036392024	0.3252183730868281	0.3083845244955528	0.2798079253781175	0.2419281235199676	0.248149418663182	0.2818905132702451	0.2049486719599157	0.292914009722063	0.3083410910178364	0.2333739483313556
FolateExerciseMaizeClassVDC	0.0033882463838753	0.0029978626395923	0.0046588828644713	0.0036780586415051	6.527617139298382e-05	0.0033502202750752	0.0029382201937792	0.0024461626929342	0.0037937814616028	0.0023867813132247	0.0001119901629964	3.2737194760119065e-05	0.002225640818609	0.0024620911809466	0.0021129992731356	0.0048048134827543	0.0046224713996666	0.0017719995684262	9.39674381442098e-05	0.0023612409946334	0.0022199046037537	0.0039174107128601
Formaldehyde assimilation: Ribulose monophosphate pathway	0.1741064477343653	0.1608193696338046	0.1922776823995469	0.1532500518919028	0.1547818905526521	0.1473188265997191	0.1737953867052194	0.1609052733838683	0.1922278390722243	0.1619156600260459	0.1726243346255279	0.1394231861627682	0.1605634352562666	0.1632103259569117	0.1531462140877662	0.1704827402916926	0.1919389712942448	0.1564210024354857	0.167100296092859	0.1563301515728827	0.1593594245735094	0.1746019763950442
Formate dehydrogenase	0.1331178075516353	0.17045613810873	0.2757667889988842	0.20444561638112	0.2272579833563493	0.1682816625360731	0.2163611526004804	0.1531471716940738	0.2915465698901573	0.1575462648643303	0.2240291238943196	0.1999404068188014	0.146996622269757	0.1670624728455818	0.1708365982514011	0.2815407409292306	0.2790972086702336	0.1642953843474361	0.3118001666495216	0.1565991155195409	0.1447862959738372	0.2618642813250119
Formate hydrogenase	0.4576129105714711	0.5793981005953168	0.6784147166093232	0.6679884734283225	0.7316140194197408	0.6076354147478941	0.5878121246653698	0.539122713896393	0.6826478960377861	0.5348717519993375	0.6801162939065059	0.5625834408737859	0.510710968574897	0.5514866107932508	0.595833902588244	0.5894737515301488	0.6730869271354285	0.5775832606770684	0.8050208304472098	0.5571364048747077	0.529674409166352	0.622188609138917
Fosfomycin resistance	0.0072098518451338	0.0092745422026061	0.015770094550165	0.0061364501687288	0.0325353361674474	0.0210445727347321	0.011459579542796	0.0090465973237073	0.0149343549681253	0.0083743085147363	0.0192659831911442	6.89204100213033e-05	0.0089968232645473	0.0093255640951468	0.0081409794601973	0.0165568874756976	0.0149966076013081	0.0094472840417701	0.0001365279308841	0.0074593055622078	0.0077197095070484	0.0224162236748275
